id,count_et,count_st,count_rt,count_lf,count_vol
10418,2,1,1,8,8
10419,2,1,1,9,5
10420,1,1,1,2,2
10421,2,1,1,2,2
10422,1,1,1,1,1
10423,2,1,2,3,1
10424,2,1,2,3,2
10425,2,1,1,2,1
10426,1,1,1,1,1
10427,3,1,1,9,2
10428,1,1,1,3,2
10429,2,1,2,4,1
10430,2,1,1,2,1
10431,3,1,2,5,1
10432,3,1,1,5,2
10433,1,1,1,2,2
10434,3,1,1,4,3
10435,1,1,1,3,3
10436,1,1,1,6,5
10437,1,1,1,2,2
10438,1,1,1,2,1
10439,1,1,1,1,1
10440,1,1,1,1,1
10441,2,1,1,4,3
10442,2,1,1,4,1
10443,1,1,1,1,1
10444,3,1,2,5,1
10445,2,1,1,1,1
10446,1,1,1,2,1
10447,2,1,2,3,3
10448,2,1,1,5,5
10449,2,1,1,4,1
10450,2,1,1,4,4
10451,1,1,1,3,1
10452,1,1,1,1,1
10453,3,1,3,3,2
10454,1,1,1,3,3
10455,1,1,1,2,2
10456,1,1,1,1,1
10457,1,1,1,1,1
10458,2,1,1,4,2
10459,1,1,1,2,2
10460,2,1,1,2,2
10461,1,1,1,1,1
10462,1,1,1,2,2
10463,2,1,1,2,2
10464,1,1,1,2,2
10465,1,1,1,1,1
10466,1,1,1,2,2
10467,1,1,1,1,1
10468,1,1,1,2,2
10469,2,1,1,5,3
10470,2,1,1,3,2
10471,1,1,1,4,3
10472,2,1,1,2,1
10473,2,1,1,5,3
10474,2,1,1,4,3
10475,2,1,1,7,6
10476,1,1,1,1,1
10477,1,1,1,1,1
10478,1,1,1,5,3
10479,1,1,1,2,1
10480,1,1,1,1,1
10481,2,1,1,4,2
10482,1,1,1,1,1
10483,1,1,1,2,2
10484,2,1,1,2,2
10485,3,1,3,4,2
10486,1,1,1,1,1
10487,2,1,1,6,6
10488,2,1,1,6,4
10489,2,1,1,7,6
10490,2,1,1,2,2
10491,2,1,1,2,1
10492,1,1,1,2,2
10493,2,1,1,4,3
10494,1,1,1,1,1
10495,2,1,1,4,2
10496,1,1,1,1,1
10497,1,1,1,2,1
10498,2,1,1,6,1
10499,1,1,1,1,1
10500,1,1,1,2,1
10501,1,1,1,2,2
10502,1,1,1,2,1
10503,2,1,1,2,2
10504,1,1,1,2,2
10505,2,1,1,2,2
10506,1,1,1,3,3
10507,1,1,1,1,1
10508,1,1,1,4,3
10509,2,1,1,2,2
10510,2,1,1,6,4
10511,1,1,1,2,2
10512,1,1,1,2,1
10513,1,1,1,1,1
10514,1,1,1,2,2
10515,1,1,1,2,1
10516,2,1,2,1,1
10517,1,1,1,3,1
10518,1,1,1,2,2
10519,2,1,1,4,1
10520,2,1,1,2,2
10521,1,1,1,1,1
10522,2,1,1,2,2
10523,5,1,4,3,1
10524,2,1,1,4,1
10525,1,1,1,1,1
10526,2,1,1,3,3
10527,1,1,1,2,2
10528,2,1,1,5,1
10529,2,1,1,4,1
10530,1,1,1,1,1
10531,1,1,1,2,2
10532,2,1,1,5,2
10533,1,1,1,1,1
10534,2,1,1,6,5
10535,1,1,1,1,1
10536,1,1,1,2,2
10537,1,1,1,2,1
10538,1,1,1,3,3
10539,2,1,1,2,2
10540,2,1,1,4,2
10541,2,1,1,4,1
10542,2,1,2,3,3
10543,2,1,1,2,2
10544,3,1,2,4,2
10545,2,1,1,2,2
10546,2,1,1,3,3
10547,1,1,1,1,1
10548,2,1,1,6,4
10549,2,1,1,2,1
10550,3,1,1,8,3
10551,1,1,1,1,1
10552,2,1,1,2,1
10553,1,1,1,4,4
10554,2,1,1,1,1
10555,1,1,1,2,1
10556,2,1,1,6,3
10557,2,1,1,6,5
10558,2,1,1,4,1
10559,2,1,2,2,1
10560,2,1,1,2,2
10561,2,1,1,2,2
10562,2,1,1,3,2
10563,2,1,1,4,3
10564,2,1,1,15,14
10565,1,1,1,2,1
10566,2,1,1,4,4
10567,2,1,1,2,2
10568,1,1,1,2,2
10569,2,1,1,6,3
10570,2,1,1,5,3
10571,1,1,1,2,2
10572,1,1,1,2,2
10573,1,1,1,2,2
10574,1,1,1,2,2
10575,1,1,1,2,2
10576,3,1,2,5,1
10577,2,1,1,5,4
10578,1,1,1,2,1
10579,2,1,1,6,1
10580,1,1,1,1,1
10581,3,1,1,5,1
10582,2,1,1,4,3
10583,2,1,1,4,3
10584,1,1,1,2,1
10585,3,1,2,4,3
10586,2,1,1,3,1
10587,2,1,1,2,1
10588,2,1,1,5,2
10589,1,1,1,2,2
10590,2,1,1,5,4
10591,1,1,1,2,2
10592,3,1,2,2,2
10593,2,1,1,14,4
10594,1,1,1,2,2
10595,2,1,2,4,2
10596,2,1,1,2,2
10597,3,1,2,6,5
10598,2,1,1,3,2
10599,1,1,1,3,3
10600,2,1,1,2,1
10601,2,1,1,6,5
10602,2,1,1,3,3
10603,2,1,2,3,1
10604,1,1,1,2,2
10605,2,1,1,5,3
10606,1,1,1,1,1
10607,1,1,1,2,2
10608,7,1,1,12,6
10609,2,1,2,4,3
10610,1,1,1,2,1
10611,2,1,1,5,4
10612,2,1,1,2,2
10613,2,1,1,2,2
10614,1,1,1,2,2
10615,1,1,1,2,1
10616,2,1,1,2,1
10617,2,1,1,3,1
10618,3,1,2,4,2
10619,2,1,1,2,1
10620,2,1,1,2,2
10621,2,1,2,4,2
10622,1,1,1,2,1
10623,2,1,1,4,3
10624,3,1,1,4,1
10625,1,1,1,1,1
10626,3,1,2,3,1
10627,2,1,1,10,1
10628,1,1,1,1,1
10629,3,1,1,7,3
10630,2,1,1,4,1
10631,1,1,1,1,1
10632,2,1,2,2,2
10633,1,1,1,1,1
10634,2,1,1,2,1
10635,2,1,1,2,1
10636,1,1,1,1,1
10637,1,1,1,1,1
10638,1,1,1,1,1
10639,4,1,1,6,4
10640,2,1,1,4,4
10641,2,1,1,4,4
10642,1,1,1,2,2
10643,2,1,1,4,2
10644,2,1,1,6,4
10645,1,1,1,1,1
10646,3,1,2,5,5
10647,2,1,1,4,3
10648,2,1,1,2,1
10649,2,1,1,4,1
10650,2,1,1,8,6
10651,1,1,1,1,1
10652,1,1,1,2,2
10653,3,1,3,4,3
10654,1,1,1,2,1
10655,1,1,1,2,1
10656,1,1,1,2,1
10657,1,1,1,1,1
10658,1,1,1,1,1
10659,1,1,1,2,2
10660,2,1,1,2,2
10661,2,1,1,5,5
10662,2,1,1,2,2
10663,2,1,1,4,4
10664,1,1,1,1,1
10665,2,1,1,4,4
10666,2,1,1,4,4
10667,1,1,1,2,2
10668,1,1,1,2,1
10669,4,1,1,7,7
10670,1,1,1,1,1
10671,1,1,1,1,1
10672,2,1,1,2,1
10673,2,1,1,4,2
10674,2,1,1,4,3
10675,1,1,1,2,2
10676,1,1,1,3,3
10677,2,1,1,4,1
10678,3,1,2,5,3
10679,2,1,1,2,1
10680,3,1,1,4,3
10681,1,1,1,2,2
10682,1,1,1,1,1
10683,2,1,1,2,1
10684,1,1,1,1,1
10685,2,1,1,2,2
10686,2,1,2,2,2
10687,2,1,1,8,3
10688,2,1,1,2,2
10689,1,1,1,1,1
10690,2,1,1,7,3
10691,1,1,1,1,1
10692,2,1,1,4,1
10693,2,1,1,2,1
10694,2,1,1,6,6
10695,1,1,1,2,2
10696,2,1,2,3,3
10697,2,1,2,3,2
10698,3,1,3,3,3
10699,1,1,1,2,2
10700,2,1,1,2,1
10701,2,1,1,11,3
10702,1,1,1,1,1
10703,1,1,1,2,2
10704,2,1,2,4,2
10705,2,1,1,2,1
10706,1,1,1,1,1
10707,2,1,1,9,8
10708,1,1,1,6,4
10709,2,1,1,4,2
10710,2,1,2,3,1
10711,2,1,1,4,1
10712,1,1,1,2,1
10713,2,1,2,2,2
10714,1,1,1,2,1
10715,1,1,1,2,2
10716,2,1,1,3,1
10717,2,1,1,2,2
10718,1,1,1,1,1
10719,2,1,1,2,1
10720,1,1,1,1,1
10721,1,1,1,2,2
10722,2,1,1,1,1
10723,2,1,2,2,1
10724,1,1,1,2,1
10725,3,1,1,4,1
10726,1,1,1,2,1
10727,1,1,1,2,1
10728,1,1,1,1,1
10729,1,1,1,2,2
10730,2,1,1,4,3
10731,1,1,1,1,1
10732,1,1,1,1,1
10733,2,1,1,6,6
10734,1,1,1,4,2
10735,2,1,1,2,1
10736,2,1,1,8,5
10737,2,1,1,2,2
10738,2,1,1,2,1
10739,1,1,1,3,3
10740,1,1,1,1,1
10741,1,1,1,1,1
10742,1,1,1,3,1
10743,2,1,1,2,1
10744,2,1,2,5,4
10745,2,1,1,2,1
10746,2,1,1,2,1
10747,1,1,1,2,1
10748,1,1,1,1,1
10749,2,1,1,4,4
10750,1,1,1,2,2
10751,1,1,1,2,2
10752,2,1,1,3,1
10753,2,1,1,7,6
10754,2,1,1,4,3
10755,1,1,1,2,2
10756,1,1,1,2,2
10757,1,1,1,3,3
10758,1,1,1,2,2
10759,1,1,1,1,1
10760,2,1,1,4,2
10761,1,1,1,2,1
10762,1,1,1,2,1
10763,2,1,1,3,2
10764,2,1,1,6,3
10765,1,1,1,2,2
10766,2,1,1,2,2
10767,1,1,1,1,1
10768,1,1,1,1,1
10769,2,1,1,5,5
10770,1,1,1,2,2
10771,1,1,1,2,2
10772,2,1,1,8,4
10773,2,1,1,5,2
10774,2,1,1,4,1
10775,3,1,3,5,2
10776,2,1,1,2,1
10777,1,1,1,1,1
10778,2,1,1,6,1
10779,2,1,1,6,6
10780,1,1,1,1,1
10781,2,1,1,4,2
10782,1,1,1,1,1
10783,1,1,1,1,1
10784,1,1,1,2,2
10785,1,1,1,1,1
10786,3,1,1,2,2
10787,1,1,1,2,2
10788,2,1,2,1,1
10789,2,1,1,6,3
10790,2,1,1,2,2
10791,2,1,1,5,2
10792,3,1,1,8,3
10793,2,1,1,6,1
10794,2,1,2,6,4
10795,1,1,1,5,4
10796,2,1,2,2,2
10797,2,1,1,4,3
10798,3,1,2,4,1
10799,2,1,1,3,2
10800,3,1,1,6,6
10801,1,1,1,4,1
10802,1,1,1,1,1
10803,1,1,1,1,1
10804,2,1,1,3,1
10805,1,1,1,1,1
10806,1,1,1,2,1
10807,2,1,1,2,2
10808,3,1,2,6,4
10809,3,1,1,5,1
10810,2,1,1,2,1
10811,1,1,1,2,1
10812,2,1,2,4,1
10813,3,1,2,2,2
10814,1,1,1,1,1
10815,2,1,1,4,2
10816,2,1,1,2,2
10817,2,1,1,6,4
10818,1,1,1,2,2
10819,2,1,1,4,1
10820,1,1,1,4,2
10821,1,1,1,1,1
10822,1,1,1,3,3
10823,1,1,1,2,1
10824,1,1,1,2,1
10825,2,1,1,2,2
10826,1,1,1,2,2
10827,1,1,1,2,2
10828,1,1,1,3,3
10829,2,1,1,2,2
10830,4,1,2,10,4
10831,2,1,1,9,8
10832,1,1,1,1,1
10833,1,1,1,2,1
10834,1,1,1,1,1
10835,1,1,1,2,1
10836,3,1,1,9,6
10837,1,1,1,2,2
10838,1,1,1,1,1
10839,1,1,1,2,2
10840,1,1,1,2,1
10841,2,1,1,2,2
10842,1,1,1,2,2
10843,3,1,2,4,1
10844,1,1,1,2,2
10845,2,1,1,2,2
10846,2,1,1,2,2
10847,2,1,1,2,2
10848,2,1,1,8,3
10849,1,1,1,2,1
10850,2,1,2,4,1
10851,3,1,3,4,2
10852,2,1,1,2,1
10853,2,1,1,2,1
10854,1,1,1,2,1
10855,4,1,1,7,5
10856,1,1,1,4,3
10857,1,1,1,4,4
10858,2,1,1,4,1
10859,2,1,2,1,1
10860,2,1,1,6,3
10861,1,1,1,6,2
10862,2,1,1,4,3
10863,2,1,1,2,2
10864,2,1,1,2,2
10865,1,1,1,1,1
10866,1,1,1,2,1
10867,2,1,1,2,2
10868,1,1,1,1,1
10869,2,1,1,2,2
10870,3,1,2,4,1
10871,2,1,1,4,4
10872,2,1,1,6,4
10873,1,1,1,2,1
10874,2,1,1,6,5
10875,2,1,1,2,2
10876,2,1,1,2,2
10877,2,1,1,4,1
10878,1,1,1,2,2
10879,2,1,1,4,2
10880,2,1,1,6,2
10881,2,1,1,4,1
10882,1,1,1,4,4
10883,2,1,1,2,1
10884,1,1,1,1,1
10885,1,1,1,2,1
10886,2,1,1,4,3
10887,2,1,1,4,3
10888,2,1,1,2,1
10889,2,1,1,2,1
10890,1,1,1,1,1
10891,1,1,1,2,1
10892,1,1,1,1,1
10893,2,1,1,3,2
10894,2,1,1,3,3
10895,1,1,1,2,2
10896,1,1,1,2,2
10897,3,1,1,5,3
10898,1,1,1,2,1
10899,1,1,1,2,2
10900,2,1,1,4,4
10901,1,1,1,2,1
10902,2,1,1,2,2
10903,1,1,1,1,1
10904,1,1,1,1,1
10905,2,1,2,2,1
10906,1,1,1,2,1
10907,4,1,2,4,2
10908,2,1,1,2,1
10909,1,1,1,1,1
10910,1,1,1,2,2
10911,1,1,1,1,1
10912,1,1,1,2,1
10913,2,1,1,2,1
10914,2,1,1,2,1
10915,2,1,1,2,2
10916,1,1,1,4,3
10917,1,1,1,2,2
10918,1,1,1,1,1
10919,2,1,1,4,4
10920,2,1,1,6,2
10921,2,1,1,2,2
10922,1,1,1,2,1
10923,2,1,1,6,1
10924,1,1,1,2,2
10925,1,1,1,2,2
10926,2,1,2,1,1
10927,1,1,1,4,1
10928,2,1,1,4,4
10929,1,1,1,2,2
10930,2,1,1,2,2
10931,2,1,1,2,2
10932,1,1,1,2,1
10933,3,1,2,4,4
10934,2,1,1,4,3
10935,2,1,1,2,1
10936,1,1,1,2,2
10937,1,1,1,2,1
10938,1,1,1,2,2
10939,1,1,1,2,2
10940,1,1,1,2,1
10941,1,1,1,2,1
10942,1,1,1,2,1
10943,1,1,1,2,2
10944,2,1,1,4,3
10945,1,1,1,1,1
10946,2,1,1,6,5
10947,2,1,1,2,2
10948,1,1,1,2,1
10949,2,1,1,2,1
10950,1,1,1,2,2
10951,2,1,1,2,1
10952,1,1,1,2,1
10953,2,1,1,2,1
10954,1,1,1,1,1
10955,2,1,1,2,1
10956,2,1,1,7,1
10957,1,1,1,2,1
10958,2,1,2,3,1
10959,2,1,1,2,2
10960,1,1,1,6,2
10961,1,1,1,1,1
10962,2,1,2,5,2
10963,2,1,1,2,2
10964,2,1,1,6,2
10965,2,1,1,3,1
10966,1,1,1,1,1
10967,2,1,1,2,2
10968,3,1,1,5,3
10969,1,1,1,2,1
10970,2,1,1,2,1
10971,1,1,1,2,2
10972,2,1,2,2,2
10973,2,1,1,6,2
10974,2,1,2,1,1
10975,2,1,1,2,1
10976,1,1,1,1,1
10977,1,1,1,2,1
10978,2,1,1,3,2
10979,2,1,1,3,3
10980,1,1,1,2,2
10981,1,1,1,2,1
10982,2,1,1,3,3
10983,3,1,2,3,3
10984,1,1,1,2,1
10985,1,1,1,2,1
10986,2,1,1,2,2
10987,2,1,2,4,1
10988,1,1,1,1,1
10989,2,1,1,6,2
10990,2,1,2,3,3
10991,2,1,1,4,3
10992,1,1,1,1,1
10993,2,1,1,2,2
10994,1,1,1,2,2
10995,2,1,2,2,1
10996,2,1,1,4,4
10997,2,1,1,4,4
10998,3,1,2,2,2
10999,1,1,1,2,1
11000,3,1,1,4,1
11001,1,1,1,4,3
11002,2,1,1,8,3
11003,2,1,1,7,6
11004,1,1,1,2,2
11005,2,1,1,4,4
11006,2,1,2,3,2
11007,1,1,1,2,1
11008,1,1,1,2,2
11009,1,1,1,1,1
11010,1,1,1,2,1
11011,2,1,1,8,7
11012,1,1,1,3,3
11013,1,1,1,2,1
11014,1,1,1,1,1
11015,1,1,1,1,1
11016,1,1,1,5,3
11017,2,1,1,2,1
11018,2,1,1,4,4
11019,1,1,1,3,2
11020,2,1,2,3,1
11021,2,1,1,6,5
11022,2,1,1,2,2
11023,1,1,1,2,1
11024,1,1,1,2,1
11025,1,1,1,1,1
11026,2,1,1,4,3
11027,1,1,1,1,1
11028,3,1,2,3,1
11029,1,1,1,2,1
11030,2,1,1,2,2
11031,1,1,1,2,2
11032,2,1,2,3,3
11033,2,1,1,4,3
11034,2,1,1,2,1
11035,2,1,1,2,1
11036,2,1,1,2,1
11037,1,1,1,4,2
11038,2,1,1,16,4
11039,1,1,1,2,1
11040,2,1,1,2,1
11041,1,1,1,2,1
11042,3,1,1,5,2
11043,2,1,1,4,4
11044,2,1,1,4,1
11045,2,1,1,2,2
11046,1,1,1,2,2
11047,2,1,1,3,3
11048,1,1,1,3,3
11049,2,1,1,3,1
11050,2,1,1,6,3
11051,3,1,3,4,2
11052,1,1,1,4,1
11053,1,1,1,2,1
11054,1,1,1,1,1
11055,5,1,5,11,5
11056,2,1,1,4,2
11057,1,1,1,2,1
11058,1,1,1,2,1
11059,1,1,1,1,1
11060,1,1,1,1,1
11061,1,1,1,2,2
11062,2,1,2,6,5
11063,1,1,1,1,1
11064,2,1,1,4,1
11065,3,1,1,3,2
11066,2,1,1,4,4
11067,2,1,1,5,3
11068,2,1,1,4,1
11069,1,1,1,2,2
11070,1,1,1,1,1
11071,2,1,2,2,2
11072,2,1,1,2,2
11073,1,1,1,2,2
11074,2,1,1,6,3
11075,1,1,1,2,2
11076,2,1,2,2,1
11077,2,1,1,4,1
11078,3,1,1,6,4
11079,2,1,1,11,5
11080,2,1,1,2,1
11081,2,1,1,4,3
11082,1,1,1,2,2
11083,2,1,1,8,3
11084,1,1,1,2,1
11085,2,1,1,4,4
11086,1,1,1,2,2
11087,2,1,1,4,4
11088,1,1,1,2,2
11089,2,1,1,2,2
11090,3,1,2,5,3
11091,3,1,1,5,4
11092,1,1,1,2,2
11093,2,1,1,6,4
11094,1,1,1,2,1
11095,2,1,1,2,1
11096,1,1,1,1,1
11097,3,1,1,4,2
11098,1,1,1,2,1
11099,1,1,1,1,1
11100,1,1,1,2,2
11101,1,1,1,1,1
11102,1,1,1,1,1
11103,1,1,1,1,1
11104,2,1,1,2,1
11105,1,1,1,1,1
11106,2,1,1,2,2
11107,2,1,1,4,4
11108,2,1,1,4,4
11109,2,1,2,2,2
11110,2,1,1,6,4
11111,1,1,1,1,1
11112,1,1,1,2,2
11113,1,1,1,1,1
11114,1,1,1,2,1
11115,3,1,1,8,2
11116,1,1,1,2,1
11117,2,1,1,2,2
11118,2,1,1,2,2
11119,1,1,1,2,2
11120,2,1,2,2,1
11121,2,1,1,2,2
11122,1,1,1,2,1
11123,2,1,1,2,1
11124,1,1,1,2,1
11125,2,1,1,2,1
11126,1,1,1,1,1
11127,1,1,1,2,2
11128,1,1,1,2,1
11129,1,1,1,3,2
11130,2,1,2,3,2
11131,1,1,1,1,1
11132,1,1,1,1,1
11133,1,1,1,2,2
11134,1,1,1,3,3
11135,2,1,1,8,3
11136,1,1,1,2,1
11137,1,1,1,1,1
11138,2,1,1,3,3
11139,2,1,1,4,4
11140,3,1,3,4,3
11141,1,1,1,1,1
11142,1,1,1,2,2
11143,2,1,1,4,3
11144,2,1,1,2,2
11145,3,1,2,4,4
11146,2,1,1,2,2
11147,1,1,1,2,2
11148,4,1,1,8,5
11149,2,1,1,8,8
11150,2,1,1,7,3
11151,3,1,1,5,3
11152,1,1,1,1,1
11153,1,1,1,1,1
11154,1,1,1,2,2
11155,2,1,1,8,7
11156,4,1,3,5,3
11157,1,1,1,2,2
11158,1,1,1,2,1
11159,1,1,1,2,1
11160,1,1,1,2,2
11161,2,1,1,4,3
11162,1,1,1,1,1
11163,1,1,1,1,1
11164,2,1,1,2,1
11165,2,1,1,2,2
11166,1,1,1,1,1
11167,1,1,1,2,1
11168,1,1,1,2,1
11169,1,1,1,4,2
11170,1,1,1,1,1
11171,3,1,1,6,4
11172,2,1,1,2,2
11173,1,1,1,2,1
11174,3,1,2,8,4
11175,2,1,1,5,2
11176,2,1,1,2,2
11177,2,1,1,2,2
11178,1,1,1,2,2
11179,2,1,1,3,3
11180,2,1,1,6,2
11181,1,1,1,5,3
11182,1,1,1,1,1
11183,1,1,1,2,1
11184,2,1,1,2,2
11185,2,1,1,8,4
11186,2,1,1,1,1
11187,1,1,1,2,2
11188,4,1,1,8,7
11189,2,1,1,4,3
11190,2,1,1,4,4
11191,2,1,1,8,4
11192,1,1,1,2,2
11193,4,1,1,6,2
11194,1,1,1,2,1
11195,1,1,1,2,2
11196,2,1,1,2,2
11197,2,1,1,4,2
11198,2,1,2,2,1
11199,1,1,1,2,2
11200,2,1,1,4,1
11201,1,1,1,3,3
11202,1,1,1,3,1
11203,2,1,1,2,1
11204,1,1,1,2,2
11205,3,1,1,5,3
11206,1,1,1,2,1
11207,2,1,1,4,4
11208,2,1,1,5,5
11209,2,1,1,10,6
11210,1,1,1,2,2
11211,1,1,1,2,1
11212,3,1,1,5,2
11213,2,1,1,8,4
11214,1,1,1,1,1
11215,2,1,2,3,2
11216,2,1,1,3,3
11217,1,1,1,2,1
11218,1,1,1,2,2
11219,2,1,1,3,2
11220,1,1,1,2,2
11221,2,1,2,3,3
11222,1,1,1,2,1
11223,2,1,1,2,2
11224,1,1,1,1,1
11225,1,1,1,2,2
11226,2,1,1,2,1
11227,2,1,1,2,2
11228,2,1,1,2,2
11229,1,1,1,4,2
11230,1,1,1,2,2
11231,1,1,1,1,1
11232,3,1,1,6,3
11233,1,1,1,2,2
11234,2,1,1,7,6
11235,2,1,1,2,1
11236,2,1,1,2,2
11237,1,1,1,2,2
11238,1,1,1,1,1
11239,1,1,1,2,2
11240,1,1,1,2,2
11241,2,1,1,2,1
11242,3,1,2,1,1
11243,1,1,1,1,1
11244,1,1,1,2,2
11245,1,1,1,2,1
11246,2,1,1,2,2
11247,2,1,1,2,1
11248,2,1,1,2,2
11249,1,1,1,2,2
11250,2,1,1,2,1
11251,1,1,1,2,2
11252,1,1,1,2,2
11253,2,1,2,2,1
11254,2,1,1,5,5
11255,1,1,1,2,2
11256,1,1,1,4,4
11257,1,1,1,2,2
11258,2,1,1,2,2
11259,2,1,1,3,2
11260,1,1,1,2,2
11261,1,1,1,1,1
11262,1,1,1,4,3
11263,1,1,1,4,2
11264,2,1,2,1,1
11265,1,1,1,2,2
11266,4,1,4,6,3
11267,2,1,1,6,1
11268,1,1,1,2,2
11269,1,1,1,2,1
11270,2,1,1,2,2
11271,2,1,2,4,2
11272,1,1,1,2,1
11273,2,1,1,6,2
11274,2,1,1,4,1
11275,1,1,1,2,2
11276,1,1,1,2,2
11277,1,1,1,2,1
11278,2,1,1,3,2
11279,2,1,1,2,1
11280,1,1,1,2,1
11281,1,1,1,2,1
11282,2,1,1,2,2
11283,2,1,1,4,4
11284,1,1,1,1,1
11285,1,1,1,3,2
11286,1,1,1,1,1
11287,2,1,1,2,1
11288,2,1,1,8,2
11289,1,1,1,2,1
11290,7,1,1,11,7
11291,2,1,2,3,3
11292,1,1,1,2,2
11293,1,1,1,2,2
11294,1,1,1,1,1
11295,1,1,1,1,1
11296,2,1,1,5,2
11297,1,1,1,4,4
11298,1,1,1,1,1
11299,1,1,1,2,1
11300,2,1,1,7,6
11301,1,1,1,3,2
11302,1,1,1,3,2
11303,2,1,1,6,4
11304,1,1,1,2,1
11305,2,1,1,5,2
11306,2,1,1,6,6
11307,1,1,1,3,3
11308,1,1,1,2,1
11309,1,1,1,2,2
11310,2,1,1,2,1
11311,2,1,1,4,3
11312,2,1,1,5,1
11313,1,1,1,2,1
11314,2,1,1,4,2
11315,2,1,1,6,3
11316,1,1,1,2,2
11317,1,1,1,2,1
11318,2,1,1,7,4
11319,1,1,1,1,1
11320,1,1,1,2,2
11321,2,1,1,3,3
11322,2,1,1,2,1
11323,1,1,1,1,1
11324,2,1,2,4,2
11325,1,1,1,1,1
11326,3,1,1,7,3
11327,2,1,1,4,2
11328,2,1,1,5,5
11329,1,1,1,2,1
11330,1,1,1,2,1
11331,2,1,1,2,2
11332,2,1,1,6,3
11333,2,1,1,5,1
11334,2,1,1,2,1
11335,2,1,1,2,2
11336,2,1,1,5,4
11337,1,1,1,2,2
11338,1,1,1,1,1
11339,1,1,1,2,1
11340,1,1,1,1,1
11341,1,1,1,2,2
11342,2,1,1,4,1
11343,1,1,1,2,2
11344,2,1,1,7,5
11345,1,1,1,3,2
11346,2,1,1,2,2
11347,2,1,2,1,1
11348,1,1,1,2,2
11349,2,1,1,3,2
11350,2,1,1,4,2
11351,1,1,1,2,1
11352,2,1,2,4,2
11353,2,1,2,2,1
11354,1,1,1,1,1
11355,3,1,1,5,3
11356,1,1,1,2,2
11357,1,1,1,2,2
11358,1,1,1,2,2
11359,2,1,1,3,1
11360,2,1,1,2,2
11361,2,1,1,5,2
11362,2,1,1,2,1
11363,2,1,1,1,1
11364,2,1,1,4,3
11365,1,1,1,2,2
11366,1,1,1,2,1
11367,1,1,1,1,1
11368,2,1,1,3,3
11369,1,1,1,2,1
11370,2,1,1,2,2
11371,1,1,1,2,2
11372,2,1,2,1,1
11373,2,1,1,5,1
11374,4,1,1,7,7
11375,1,1,1,2,1
11376,2,1,1,4,2
11377,1,1,1,1,1
11378,2,1,1,3,2
11379,2,1,1,2,1
11380,2,1,1,2,1
11381,2,1,1,3,1
11382,1,1,1,2,1
11383,2,1,1,4,3
11384,2,1,1,2,2
11385,2,1,2,2,1
11386,2,1,1,6,1
11387,2,1,1,2,2
11388,1,1,1,1,1
11389,2,1,1,2,1
11390,1,1,1,1,1
11391,2,1,1,7,6
11392,2,1,1,6,3
11393,2,1,1,2,1
11394,1,1,1,4,4
11395,1,1,1,2,2
11396,2,1,1,2,1
11397,1,1,1,2,2
11398,1,1,1,2,2
11399,2,1,1,8,4
11400,1,1,1,2,1
11401,3,1,1,10,3
11402,2,1,1,9,6
11403,1,1,1,1,1
11404,1,1,1,2,2
11405,1,1,1,1,1
11406,1,1,1,1,1
11407,2,1,1,2,1
11408,2,1,1,4,3
11409,2,1,1,2,1
11410,1,1,1,2,2
11411,2,1,2,2,1
11412,2,1,1,2,2
11413,1,1,1,1,1
11414,2,1,1,2,1
11415,1,1,1,2,2
11416,2,1,1,2,2
11417,2,1,1,2,2
11418,2,1,1,2,2
11419,1,1,1,4,2
11420,2,1,1,2,2
11421,2,1,2,8,3
11422,2,1,1,7,3
11423,2,1,2,4,2
11424,2,1,1,7,6
11425,1,1,1,2,2
11426,1,1,1,2,2
11427,1,1,1,2,1
11428,2,1,1,6,4
11429,1,1,1,2,2
11430,3,1,1,5,2
11431,1,1,1,2,2
11432,1,1,1,1,1
11433,2,1,1,3,3
11434,4,1,1,6,4
11435,1,1,1,3,2
11436,1,1,1,2,1
11437,2,1,1,5,4
11438,1,1,1,2,2
11439,1,1,1,2,2
11440,3,1,1,8,1
11441,1,1,1,2,2
11442,3,1,1,6,5
11443,2,1,1,4,3
11444,2,1,1,2,2
11445,1,1,1,3,2
11446,1,1,1,2,2
11447,2,1,1,2,1
11448,1,1,1,3,2
11449,2,1,1,2,2
11450,1,1,1,1,1
11451,1,1,1,1,1
11452,2,1,1,6,5
11453,1,1,1,4,3
11454,1,1,1,2,1
11455,2,1,1,3,2
11456,1,1,1,2,1
11457,3,1,3,4,1
11458,2,1,2,4,2
11459,1,1,1,2,1
11460,2,1,1,4,4
11461,1,1,1,1,1
11462,2,1,1,3,2
11463,2,1,1,6,6
11464,2,1,1,4,3
11465,2,1,1,2,1
11466,2,1,2,1,1
11467,1,1,1,2,1
11468,2,1,1,2,2
11469,3,1,1,10,3
11470,2,1,1,5,4
11471,2,1,1,6,2
11472,2,1,1,6,5
11473,1,1,1,2,1
11474,2,1,2,4,3
11475,1,1,1,2,2
11476,2,1,1,2,2
11477,2,1,1,8,6
11478,2,1,2,5,5
11479,2,1,1,5,5
11480,2,1,1,6,4
11481,1,1,1,1,1
11482,1,1,1,1,1
11483,1,1,1,1,1
11484,2,1,1,5,2
11485,2,1,1,2,2
11486,2,1,1,2,2
11487,2,1,1,4,2
11488,2,1,1,3,2
11489,2,1,1,4,4
11490,2,1,1,2,1
11491,2,1,1,2,1
11492,1,1,1,2,2
