id,max_et,max_st,max_rt,max_lf,max_vol
9473,35,2,2,315,20
9474,35,4,2,314,1
9475,35,1,2,313,2
9476,11,1,8,195,7
9477,11,1,8,202,39
9478,35,2,2,314,16
9479,35,2,2,312,17
9480,11,1,8,170,21
9481,11,2,8,68,1
9482,11,1,8,68,8
9483,11,1,8,195,44
9484,11,1,8,171,1
9485,34,2,2,230,1
9486,11,2,8,171,1
9487,11,2,8,202,13
9488,15,1,8,193,5
9489,45,1,2,378,5
9490,15,2,8,203,5
9491,35,2,2,314,21
9492,44,1,2,376,2
9493,35,2,2,312,3
9494,35,1,2,301,1
9495,35,1,2,301,1
9496,11,1,8,209,1
9497,35,2,2,314,52
9498,35,1,8,312,2
9499,11,1,8,195,3
9500,35,2,2,312,17
9501,11,1,8,195,8
9502,15,2,8,82,8
9503,44,1,2,376,4
9504,11,1,8,202,4
9505,11,1,8,182,1
9506,35,2,2,313,2
9507,15,2,8,203,4
9508,35,2,2,315,4
9509,13,1,8,273,2
9510,15,2,8,203,6
9511,11,1,8,68,1
9512,11,1,8,170,6
9513,35,1,2,312,4
9514,11,2,8,65,2
9515,35,2,2,315,146
9516,11,2,8,68,1
9517,15,2,8,193,31
9518,11,2,8,191,2
9519,15,2,8,203,6
9520,14,2,8,179,1
9521,15,1,8,201,2
9522,20,1,2,219,2
9523,35,2,2,312,67
9524,11,1,8,80,4
9525,35,2,2,312,2
9526,35,2,2,314,22
9527,11,1,8,170,19
9528,15,2,8,82,2
9529,11,2,8,195,4
9530,35,2,2,315,61
9531,34,2,2,235,2
9532,35,4,2,312,2
9533,11,1,8,195,3
9534,35,2,2,312,2
9535,54,1,8,203,20
9536,35,2,2,312,3
9537,15,2,8,82,2
9538,11,1,8,46,2
9539,35,2,2,313,10
9540,54,1,8,203,26
9541,54,1,8,193,4
9542,13,1,6,345,1
9543,35,2,2,313,1
9544,11,1,8,202,4
9545,35,2,2,315,3
9546,15,1,8,193,3
9547,35,2,2,316,34
9548,10,4,3,153,1
9549,11,2,8,170,1
9550,11,1,8,205,1
9551,15,1,8,201,3
9552,44,1,2,376,6
9553,15,1,8,203,14
9554,54,1,8,203,66
9555,21,1,2,220,1
9556,35,2,2,312,1
9557,11,2,8,195,1
9558,11,1,8,170,1
9559,44,1,2,376,3
9560,11,1,8,195,12
9561,35,2,2,316,40
9562,35,4,2,301,1
9563,20,1,8,209,4
9564,54,2,8,203,35
9565,35,2,2,315,91
9566,15,1,8,193,5
9567,23,4,7,306,1
9568,15,1,8,193,9
9569,11,1,8,55,2
9570,11,2,8,195,1
9571,35,2,2,315,9
9572,35,2,2,312,37
9573,15,2,8,82,19
9574,15,1,8,203,4
9575,15,2,8,203,46
9576,11,1,8,207,26
9577,11,1,8,202,4
9578,35,2,2,315,5
9579,15,1,8,203,24
9580,13,1,8,273,1
9581,35,2,2,312,5
9582,35,2,2,307,1
9583,35,2,2,315,11
9584,35,2,2,315,2
9585,36,1,2,237,1
9586,11,4,8,73,1
9587,11,4,8,170,1
9588,35,2,2,314,1
9589,15,1,8,203,10
9590,35,2,2,312,4
9591,35,4,2,301,1
9592,11,1,8,195,8
9593,35,2,2,312,4
9594,11,2,8,195,9
9595,35,4,2,312,1
9596,15,1,8,201,3
9597,14,1,8,170,10
9598,15,1,8,203,10
9599,11,1,8,195,26
9600,35,1,2,301,6
9601,44,1,2,376,9
9602,35,2,2,312,1
9603,15,2,8,203,12
9604,35,4,2,301,3
9605,35,2,2,312,27
9606,35,4,2,301,1
9607,11,1,8,70,2
9608,35,2,2,312,4
9609,15,1,8,193,6
9610,13,1,6,345,4
9611,15,2,8,203,24
9612,54,2,8,203,16
9613,35,2,2,312,13
9614,11,1,8,170,1
9615,35,2,2,312,71
9616,35,2,2,313,4
9617,35,2,2,312,1
9618,11,1,8,170,1
9619,35,2,2,313,5
9620,13,1,8,345,6
9621,35,2,2,313,21
9622,35,2,2,312,5
9623,11,1,8,55,1
9624,15,1,8,203,31
9625,35,2,2,314,11
9626,11,1,8,73,1
9627,11,1,8,205,22
9628,35,2,2,315,4
9629,35,2,2,312,1
9630,11,1,8,170,4
9631,15,2,8,203,14
9632,11,1,8,209,18
9633,35,2,8,312,1
9634,27,4,9,240,2
9635,35,1,2,315,1
9636,35,2,2,315,7
9637,11,1,8,170,1
9638,13,1,8,345,4
9639,35,2,2,312,12
9640,35,2,2,315,5
9641,35,2,2,312,1
9642,15,2,8,203,20
9643,20,1,8,219,7
9644,15,1,8,201,3
9645,35,2,2,313,2
9646,35,2,2,315,2
9647,11,4,8,170,8
9648,15,2,8,203,48
9649,11,1,8,195,2
9650,35,2,2,309,1
9651,15,1,8,82,10
9652,35,2,2,312,1
9653,15,1,8,203,52
9654,15,2,8,203,24
9655,35,2,2,312,5
9656,11,2,8,54,1
9657,35,2,2,315,5
9658,11,2,8,153,2
9659,35,2,2,312,3
9660,35,2,2,313,84
9661,11,2,8,85,1
9662,35,2,2,312,3
9663,15,2,8,203,8
9664,15,2,8,198,1
9665,35,2,2,313,1
9666,15,2,8,203,4
9667,35,2,2,312,2
9668,35,2,2,312,6
9669,35,2,2,312,1
9670,54,1,8,198,18
9671,35,2,2,314,57
9672,20,1,2,219,1
9673,15,2,8,203,10
9674,35,2,2,312,26
9675,54,1,8,203,10
9676,11,2,8,70,4
9677,39,1,8,383,14
9678,11,1,8,54,3
9679,35,4,2,315,1
9680,11,1,8,54,3
9681,11,1,8,170,6
9682,11,1,8,167,19
9683,11,1,8,170,2
9684,35,2,2,312,2
9685,20,1,8,219,34
9686,54,1,8,70,1
9687,35,2,2,313,44
9688,11,1,8,73,2
9689,35,2,2,315,12
9690,11,1,8,170,5
9691,35,1,2,312,43
9692,20,1,2,219,20
9693,11,1,8,191,21
9694,15,1,8,201,46
9695,22,2,8,305,1
9696,15,1,8,193,14
9697,35,1,8,211,3
9698,35,4,2,310,1
9699,35,2,2,314,11
9700,15,1,8,201,3
9701,35,1,8,312,2
9702,15,1,8,193,4
9703,35,2,2,315,15
9704,20,1,2,219,1
9705,35,2,2,315,5
9706,11,1,8,195,1
9707,11,2,8,54,1
9708,35,2,2,312,9
9709,35,2,2,312,1
9710,13,1,8,273,2
9711,11,1,8,171,2
9712,35,2,2,312,2
9713,35,2,2,315,82
9714,14,1,8,345,2
9715,23,2,8,306,14
9716,23,1,8,306,2
9717,54,1,8,203,46
9718,11,2,8,195,2
9719,11,1,8,170,1
9720,15,1,8,201,16
9721,35,2,2,314,8
9722,15,2,8,82,1
9723,35,2,2,312,2
9724,35,2,2,312,3
9725,35,2,2,312,12
9726,35,2,2,312,3
9727,35,2,2,314,2
9728,15,2,8,167,325
9729,11,1,8,202,25
9730,15,1,8,203,50
9731,50,4,2,374,3
9732,15,1,8,203,34
9733,20,1,8,219,6
9734,35,2,2,315,1
9735,15,2,8,193,6
9736,11,1,8,207,1
9737,35,2,2,312,2
9738,28,1,9,212,2
9739,15,2,8,203,20
9740,35,4,2,312,1
9741,35,1,8,312,3
9742,11,1,8,170,471
9743,22,1,8,345,46
9744,35,2,2,313,1
9745,15,2,8,101,250
9746,15,1,8,203,24
9747,15,2,8,101,300
9748,35,2,2,315,3
9749,15,2,8,82,20
9750,35,1,8,312,3
9751,15,1,8,193,2
9752,15,1,8,203,213
9753,23,1,8,306,4
9754,47,1,2,285,209
9755,15,2,8,193,3
9756,35,2,2,312,2
9757,11,1,8,191,4
9758,15,2,8,203,24
9759,28,1,9,240,9
9760,15,1,8,196,21
9761,20,1,8,219,89
9762,32,2,8,306,6
9763,35,4,2,312,1
9764,54,1,8,196,2
9765,15,2,8,203,14
9766,11,1,8,170,6
9767,11,1,8,170,5
9768,23,2,8,306,6
9769,11,1,8,74,2
9770,11,2,8,170,18
9771,44,1,2,376,7
9772,50,4,2,374,5
9773,15,1,8,203,10
9774,15,2,8,203,8
9775,34,2,2,232,1
9776,15,1,8,193,6
9777,11,1,8,195,21
9778,11,1,8,170,1
9779,35,2,2,315,9
9780,11,2,8,157,2
9781,11,1,8,195,22
9782,11,1,8,195,41
9783,35,2,2,312,1
9784,35,2,2,315,8
9785,35,2,2,312,149
9786,15,2,8,178,1
9787,14,1,8,345,5
9788,24,1,8,318,5
9789,11,1,8,195,2
9790,35,2,2,315,2
9791,35,2,8,312,1
9792,15,1,8,203,8
9793,35,2,2,312,12
9794,54,1,8,170,10
9795,35,2,2,314,34
9796,11,1,8,171,21
9797,11,1,8,195,39
9798,15,1,8,203,6
9799,35,2,2,312,3
9800,13,1,8,345,1
9801,35,1,2,312,12
9802,13,1,8,273,1
9803,35,2,2,315,4
9804,15,2,8,203,28
9805,15,1,8,203,53
9806,35,2,2,312,6
9807,15,2,8,203,108
9808,15,1,8,203,48
9809,35,4,2,313,1
9810,35,1,2,301,1
9811,35,2,2,312,2
9812,11,1,8,170,108
9813,35,4,2,312,1
9814,35,2,2,313,3
9815,35,1,8,211,3
9816,21,1,2,220,1
9817,35,2,2,313,145
9818,35,4,2,312,1
9819,35,4,2,313,1
9820,15,2,8,203,12
9821,15,2,8,203,60
9822,15,1,8,203,38
9823,35,2,2,312,4
9824,20,1,8,219,2
9825,11,2,8,68,1
9826,35,2,2,315,5
9827,15,1,8,203,10
9828,54,1,8,193,6
9829,54,1,8,306,5
9830,35,2,2,312,1
9831,35,2,2,312,1
9832,35,2,2,313,9
9833,35,2,2,313,70
9834,15,1,8,203,21
9835,54,1,8,193,3
9836,11,2,8,171,2
9837,11,1,8,201,1
9838,35,2,2,313,128
9839,15,1,8,172,3
9840,15,1,8,203,26
9841,15,1,8,203,14
9842,35,2,2,312,10
9843,35,2,2,315,3
9844,11,2,8,191,1
9845,15,1,8,203,14
9846,15,1,8,203,16
9847,35,2,2,313,1
9848,15,2,8,203,40
9849,15,1,8,193,4
9850,35,4,2,312,1
9851,15,2,8,203,8
9852,15,2,8,201,4
9853,11,1,8,188,5
9854,11,1,8,109,5
9855,35,2,2,312,2
9856,11,1,8,195,8
9857,15,2,8,203,14
9858,15,1,8,201,3
9859,20,1,2,219,2
9860,15,2,8,203,50
9861,35,4,2,312,1
9862,35,2,2,313,39
9863,35,2,2,310,29
9864,15,2,8,201,2
9865,35,2,2,312,3
9866,35,2,2,315,137
9867,18,1,10,345,2
9868,11,1,8,202,1
9869,35,2,2,313,9
9870,15,2,8,203,6
9871,11,1,8,201,3
9872,35,1,2,301,1
9873,35,2,2,315,5
9874,11,1,8,195,22
9875,35,2,2,315,23
9876,54,2,8,360,6
9877,11,4,8,54,1
9878,11,1,8,170,2
9879,15,2,8,203,9
9880,35,1,2,301,1
9881,11,1,8,191,23
9882,35,2,2,316,84
9883,11,1,8,195,1
9884,15,2,8,203,44
9885,20,1,8,219,1
9886,35,1,2,301,1
9887,35,2,2,315,33
9888,13,1,8,273,4
9889,15,2,8,82,1
9890,11,2,8,195,2
9891,11,1,8,170,2
9892,34,2,2,234,1
9893,44,1,2,376,8
9894,11,2,8,202,4
9895,20,1,8,219,1
9896,20,1,2,219,1
9897,34,2,2,232,1
9898,35,2,2,315,5
9899,35,2,2,312,4
9900,15,2,8,203,21
9901,15,1,8,193,2
9902,35,2,2,312,6
9903,15,2,8,203,16
9904,35,2,2,312,2
9905,35,2,2,313,9
9906,11,1,8,171,13
9907,15,2,8,201,2
9908,11,2,8,55,2
9909,35,2,2,312,1
9910,15,2,8,203,26
9911,15,2,8,203,8
9912,35,2,2,315,6
9913,54,1,8,82,2
9914,35,1,2,301,1
9915,11,2,8,44,1
9916,11,1,8,195,9
9917,11,1,8,54,1
9918,15,2,8,203,10
9919,15,1,8,201,5
9920,14,1,8,163,4
9921,11,1,8,209,1
9922,15,2,8,203,60
9923,11,2,8,154,2
9924,20,1,8,219,79
9925,11,2,8,56,1
9926,35,2,2,315,99
9927,35,1,8,312,3
9928,15,2,8,203,72
9929,35,2,2,312,12
9930,35,2,2,313,57
9931,18,1,10,273,1
9932,35,4,2,94,1
9933,35,1,2,301,1
9934,35,2,2,312,14
9935,15,1,8,203,8
9936,35,1,2,301,2
9937,35,2,2,315,7
9938,23,1,7,306,1
9939,11,1,8,170,1
9940,15,1,8,203,76
9941,35,2,2,314,33
9942,35,2,2,312,18
9943,35,2,2,312,24
9944,5,1,1,8,1
9945,15,2,8,203,2
9946,11,1,8,171,1
9947,11,1,8,209,3
9948,35,2,2,312,2
9949,35,2,2,312,2
9950,20,1,2,219,1
9951,20,1,8,191,4
9952,54,1,2,220,3
9953,35,2,2,312,52
9954,35,2,2,313,3
9955,54,1,2,361,16
9956,35,2,2,314,52
9957,54,1,8,306,2
9958,15,1,8,201,2
9959,13,1,8,345,4
9960,35,2,2,313,4
9961,11,1,8,54,1
9962,15,2,8,203,12
9963,11,1,8,80,1
9964,35,2,2,312,2
9965,35,2,2,315,33
9966,11,2,8,202,2
9967,15,2,8,201,1
9968,11,2,8,81,2
9969,35,2,2,312,19
9970,11,1,8,206,5
9971,44,1,2,376,7
9972,11,2,8,197,1
9973,35,4,2,312,1
9974,15,2,8,203,4
9975,15,2,8,203,24
9976,14,1,8,345,14
9977,35,2,2,310,33
9978,11,1,8,70,1
9979,15,1,8,82,8
9980,15,2,8,203,26
9981,11,1,8,170,16
9982,15,2,8,203,30
9983,35,1,2,313,1
9984,35,2,2,314,25
9985,35,2,2,314,8
9986,30,5,9,218,1
9987,35,2,2,312,12
9988,11,1,8,195,6
9989,39,1,8,380,4
9990,35,2,2,312,2
9991,35,2,2,314,21
9992,54,1,8,280,7
9993,15,1,8,201,32
9994,22,2,8,305,2
9995,20,1,2,219,1
9996,15,1,8,203,16
9997,20,1,2,219,1
9998,15,1,8,201,71
9999,44,2,2,376,1
10000,35,2,2,312,2
10001,35,2,2,312,2
10002,44,4,2,376,2
10003,54,1,3,35,1
10004,15,2,8,193,5
10005,14,1,8,345,1
10006,15,1,8,203,20
10007,35,2,2,313,1
10008,35,2,2,313,10
10009,44,2,2,376,1
10010,35,2,2,312,6
10011,11,1,8,193,1
10012,54,2,8,54,1
10013,11,2,8,170,1
10014,15,2,8,201,26
10015,23,1,8,306,1
10016,54,1,8,362,2
10017,15,2,8,203,18
10018,54,1,8,203,13
10019,35,2,2,312,1
10020,32,4,8,280,3
10021,35,2,2,312,62
10022,11,1,8,191,6
10023,17,1,2,126,2
10024,35,2,2,315,235
10025,35,4,2,312,2
10026,11,2,8,195,1
10027,15,1,8,203,62
10028,11,1,8,170,4
10029,15,2,8,203,22
10030,15,1,8,193,16
10031,20,1,2,219,1
10032,35,4,2,312,1
10033,35,2,2,301,1
10034,15,2,8,203,28
10035,54,1,8,203,12
10036,11,2,8,195,41
10037,11,2,8,195,3
10038,11,1,8,170,653
10039,15,2,8,80,1
10040,35,2,2,312,1
10041,15,2,8,71,2
10042,35,2,2,312,24
10043,11,1,8,190,2
10044,11,1,8,171,1
10045,11,1,8,202,4
10046,15,2,8,193,26
10047,35,1,2,310,1
10048,50,4,2,374,1
10049,15,1,8,193,8
10050,11,1,8,209,1
10051,11,2,8,202,6
10052,35,2,2,312,15
10053,35,4,2,312,2
10054,35,2,2,315,3
10055,35,2,2,312,2
10056,35,2,2,316,10
10057,35,2,2,315,5
10058,35,2,2,310,24
10059,15,1,8,203,4
10060,15,2,8,71,5
10061,15,1,8,203,10
10062,54,1,8,203,38
10063,35,2,2,314,1
10064,15,1,8,193,10
10065,11,1,8,170,4
10066,54,1,8,203,52
10067,35,2,2,315,3
10068,15,1,8,193,19
10069,11,1,8,202,4
10070,35,2,2,315,4
10071,35,2,2,312,1
10072,35,2,2,314,16
10073,15,2,8,203,5
10074,35,1,2,313,1
10075,35,4,2,301,1
10076,35,2,2,312,3
10077,15,2,8,56,1
10078,35,2,2,314,2
10079,35,2,2,312,1
10080,15,1,8,193,14
10081,10,4,3,153,1
10082,15,1,8,203,19
10083,35,2,2,301,2
10084,11,1,8,202,53
10085,35,2,2,314,71
10086,20,1,2,219,1
10087,15,1,8,203,28
10088,35,2,2,312,2
10089,15,1,8,203,10
10090,15,1,8,203,16
10091,38,2,2,238,1
10092,15,1,8,201,1
10093,35,4,2,312,1
10094,15,1,8,203,4
10095,20,1,2,134,1
10096,20,1,2,219,1
10097,35,2,2,314,71
10098,11,2,8,195,6
10099,54,1,8,170,107
10100,11,2,8,195,1
10101,35,2,2,312,8
10102,20,1,2,134,1
10103,54,1,8,203,7
10104,11,1,8,103,151
10105,15,2,8,203,6
10106,35,1,2,312,1
10107,15,2,8,193,2
10108,35,2,2,315,98
10109,15,1,8,193,36
10110,15,2,8,203,43
10111,11,2,8,179,34
10112,11,1,8,201,5
10113,35,4,2,312,2
10114,35,2,2,312,8
10115,14,1,8,345,2
10116,11,2,8,165,1
10117,11,1,8,176,1
10118,35,2,2,312,4
10119,35,2,2,316,9
10120,11,1,8,161,1
10121,35,2,2,315,2
10122,35,2,2,316,54
10123,23,2,8,306,4
10124,20,1,2,219,2
10125,15,2,8,201,1
10126,35,2,2,314,78
10127,13,1,8,273,1
10128,35,2,2,315,8
10129,15,2,8,82,2
10130,35,2,2,312,1
10131,35,2,2,316,58
10132,15,1,8,203,26
10133,15,1,8,183,3
10134,44,1,2,376,7
10135,35,2,2,314,37
10136,35,2,2,315,2
10137,15,1,8,203,24
10138,35,2,2,316,2
10139,20,1,2,219,1
10140,35,2,8,354,3
10141,20,1,2,219,1
10142,35,2,2,312,9
10143,35,2,2,314,22
10144,11,2,8,195,3
10145,35,2,2,313,7
10146,11,1,8,202,14
10147,45,1,2,378,25
10148,15,1,8,198,6
10149,15,2,8,203,10
10150,15,1,8,168,21
10151,35,2,2,312,2
10152,54,1,8,203,6
10153,35,2,2,313,1
10154,35,2,2,312,2
10155,11,2,8,195,13
10156,35,2,2,312,6
10157,35,4,2,312,1
10158,23,4,7,306,5
10159,15,1,8,203,8
10160,35,1,2,301,1
10161,54,1,8,80,1
10162,35,2,2,315,65
10163,15,2,8,82,5
10164,20,1,8,219,2
10165,54,2,8,71,2
10166,20,1,2,134,1
10167,35,2,2,313,27
10168,35,2,2,315,71
10169,35,2,2,314,38
10170,15,2,8,82,14
10171,13,1,8,273,2
10172,11,1,8,71,1
10173,11,1,8,195,93
10174,35,2,2,312,1
10175,11,1,8,170,3
10176,23,2,8,306,2
10177,15,2,8,203,10
10178,35,2,2,312,21
10179,35,2,2,313,58
10180,15,1,8,71,10
10181,35,1,8,312,5
10182,15,1,8,201,4
10183,11,2,8,191,11
10184,35,2,2,310,26
10185,15,1,8,203,75
10186,11,1,8,196,2
10187,54,1,8,188,3
10188,35,2,2,312,3
10189,11,1,8,68,6
10190,35,2,2,312,6
10191,44,1,2,376,4
10192,35,2,2,312,53
10193,11,1,8,170,5
10194,35,2,2,312,3
10195,20,1,2,134,1
10196,11,1,8,170,7
10197,11,1,8,195,23
10198,35,2,2,312,1
10199,35,1,2,301,1
10200,11,1,8,170,7
10201,11,1,8,195,3
10202,11,1,8,54,1
10203,35,2,2,313,1
10204,11,1,8,195,2
10205,35,2,2,312,3
10206,11,2,8,195,2
10207,54,1,8,170,1
10208,15,2,8,203,10
10209,11,1,8,170,6
10210,35,2,2,315,4
10211,35,2,2,312,13
10212,11,1,8,170,4
10213,11,1,8,44,1
10214,11,1,8,54,1
10215,35,2,2,315,4
10216,15,1,8,80,5
10217,20,1,2,219,1
10218,35,2,2,315,12
10219,11,2,8,68,1
10220,35,1,2,301,2
10221,13,1,8,273,31
10222,15,2,8,203,22
10223,35,4,2,312,2
10224,23,4,7,306,2
10225,35,2,2,313,2
10226,15,2,8,203,22
10227,11,2,8,81,7
10228,35,2,2,313,1
10229,11,4,8,170,14
10230,35,2,2,314,45
10231,15,2,8,63,1
10232,35,1,2,312,2
10233,11,1,8,167,6
10234,14,1,8,345,10
10235,35,1,8,312,2
10236,35,2,2,312,30
10237,11,1,8,170,31
10238,35,2,2,312,3
10239,11,1,8,191,3
10240,11,2,8,73,5
10241,11,4,8,170,13
10242,35,2,2,310,27
10243,35,2,2,312,1
10244,35,4,2,312,1
10245,35,2,2,315,4
10246,11,1,8,191,3
10247,15,2,8,203,22
10248,11,1,8,195,62
10249,20,1,8,219,14
10250,35,2,2,312,20
10251,35,2,2,312,6
10252,11,1,8,195,6
10253,15,2,8,203,15
10254,9,1,2,149,3
10255,35,2,2,313,2
10256,11,1,8,68,1
10257,34,2,2,235,1
10258,11,1,8,170,1
10259,11,1,8,170,1
10260,11,1,8,195,2
10261,11,2,8,68,1
10262,44,1,2,376,2
10263,35,2,2,313,18
10264,35,2,2,315,6
10265,35,2,2,313,3
10266,35,4,2,313,7
10267,11,1,8,171,1
10268,44,1,2,376,13
10269,11,1,8,195,3
10270,35,4,2,315,1
10271,11,1,8,171,2
10272,15,2,8,203,9
10273,15,1,8,203,18
10274,35,1,2,312,3
10275,11,1,8,170,2
10276,11,2,8,51,1
10277,34,2,2,232,1
10278,15,1,8,203,306
10279,10,4,3,153,2
10280,35,1,8,354,3
10281,35,2,2,312,2
10282,35,2,2,312,1
10283,20,1,2,219,1
10284,15,1,8,203,80
10285,15,1,8,203,19
10286,11,1,8,170,2
10287,13,1,8,345,10
10288,11,1,8,170,2
10289,15,1,8,201,3
10290,14,1,8,273,4
10291,35,2,2,312,2
10292,15,2,8,82,2
10293,15,1,8,201,16
10294,15,2,8,203,32
10295,24,1,8,318,12
10296,11,1,8,171,2
10297,11,1,8,207,2
10298,44,1,2,376,9
10299,35,1,2,312,1
10300,35,2,2,313,19
10301,35,2,2,314,65
10302,35,2,2,312,2
10303,32,1,8,280,48
10304,29,1,9,349,3
10305,35,2,2,314,34
10306,11,1,8,209,20
10307,15,2,8,203,20
10308,35,1,2,312,3
10309,35,4,2,312,1
10310,35,2,2,312,15
10311,35,2,2,310,5
10312,15,2,8,82,15
10313,23,1,7,306,2
10314,35,2,2,314,13
10315,15,1,8,193,3
10316,35,2,2,313,3
10317,35,2,2,314,1
10318,15,1,8,203,77
10319,15,2,8,201,2
10320,34,2,2,232,1
10321,11,1,8,196,44
10322,35,2,2,315,3
10323,11,1,8,209,5
10324,32,1,8,280,26
10325,11,1,8,195,5
10326,26,2,9,276,1
10327,35,4,2,301,2
10328,21,1,2,135,1
10329,15,1,8,196,9
10330,11,1,8,54,3
10331,44,1,2,376,6
10332,15,1,8,193,2
10333,20,1,2,219,1
10334,15,1,8,203,69
10335,11,1,8,191,3
10336,11,2,8,55,1
10337,23,2,8,306,2
10338,11,1,8,170,2
10339,11,1,8,73,1
10340,15,2,8,203,18
10341,34,2,2,232,4
10342,20,1,8,219,3
10343,35,2,2,315,226
10344,35,1,8,312,1
10345,15,1,8,203,8
10346,35,2,2,312,1
10347,11,2,8,70,2
10348,20,1,2,219,1
10349,23,1,8,223,4
10350,35,2,2,312,27
10351,44,1,2,376,54
10352,35,2,2,313,2
10353,35,2,2,310,30
10354,53,1,8,378,36
10355,36,1,8,237,1
10356,11,1,8,54,1
10357,35,2,2,315,3
10358,13,1,6,345,1
10359,20,1,2,134,1
10360,11,1,8,170,153
10361,35,1,2,301,1
10362,35,4,2,312,1
10363,13,1,8,345,2
10364,11,2,8,75,2
10365,35,2,2,312,1
10366,15,2,8,82,14
10367,11,1,8,195,2
10368,35,2,2,312,10
10369,35,2,2,313,101
10370,11,1,8,170,6
10371,35,2,2,314,118
10372,35,2,2,312,2
10373,15,1,8,203,6
10374,11,2,8,69,1
10375,15,1,8,193,8
10376,15,1,8,203,66
10377,11,1,8,54,1
10378,11,1,8,203,2
10379,35,2,2,315,12
10380,11,1,8,170,5
10381,11,2,8,195,3
10382,35,2,2,315,1
10383,11,2,8,68,3
10384,35,2,2,312,4
10385,35,2,2,314,5
10386,15,2,8,203,12
10387,15,1,8,203,42
10388,35,2,2,313,17
10389,35,2,2,315,6
10390,54,1,8,203,12
10391,15,2,8,80,1
10392,15,1,8,203,105
10393,15,1,8,203,49
10394,11,1,8,191,2
10395,50,1,2,374,1
10396,35,2,2,316,58
10397,15,2,8,203,5
10398,35,2,2,315,3
10399,35,2,2,314,60
10400,21,1,2,220,1
10401,35,4,2,313,1
10402,15,1,8,203,66
10403,15,2,8,203,6
10404,15,1,8,203,4
10405,11,1,8,56,1
10406,44,1,2,376,6
10407,15,2,8,203,14
10408,11,2,8,73,1
10409,20,1,2,219,1
10410,38,1,8,317,10
10411,13,1,8,345,1
10412,54,1,8,362,5
10413,35,2,2,312,18
10414,35,2,2,312,31
10415,35,2,2,316,67
10416,35,2,2,313,21
10417,11,2,8,170,1
10418,35,2,2,316,25
10419,35,2,2,315,6
10420,11,1,8,191,5
10421,35,2,2,315,228
10422,11,2,8,73,1
10423,54,1,8,362,1
10424,13,1,8,273,2
10425,54,1,2,219,1
10426,11,2,8,55,6
10427,35,1,2,314,3
10428,11,1,8,170,2
10429,20,1,2,219,1
10430,35,2,2,312,14
10431,35,2,8,312,1
10432,44,1,2,376,5
10433,11,1,8,195,4
10434,44,2,2,376,7
10435,15,2,8,82,18
10436,11,1,8,207,38
10437,11,1,8,205,7
10438,21,1,2,220,1
10439,11,2,8,60,1
10440,11,1,8,161,1
10441,35,2,2,313,28
10442,35,2,2,314,1
10443,20,1,2,134,1
10444,35,2,8,312,1
10445,15,1,8,201,2
10446,11,1,8,202,2
10447,13,1,8,273,10
10448,15,1,8,203,26
10449,35,2,2,312,1
10450,35,2,2,313,10
10451,35,4,2,313,1
10452,15,2,8,80,1
10453,23,1,8,306,2
10454,11,1,8,204,19
10455,15,2,8,203,12
10456,11,2,8,75,1
10457,20,1,2,134,1
10458,44,1,2,376,23
10459,15,2,8,203,8
10460,15,1,8,201,5
10461,11,1,8,209,2
10462,11,1,8,191,8
10463,35,2,2,314,23
10464,11,1,8,195,53
10465,11,1,8,73,1
10466,15,2,8,203,24
10467,11,1,8,71,3
10468,11,1,8,170,3
10469,35,2,2,314,5
10470,35,2,2,312,2
10471,11,2,8,202,4
10472,35,2,2,312,3
10473,35,2,2,315,6
10474,35,2,2,310,27
10475,15,1,8,203,22
10476,21,1,2,135,1
10477,11,1,8,196,1
10478,11,1,8,209,36
10479,20,1,2,219,1
10480,11,1,8,51,2
10481,44,1,2,376,19
10482,15,2,8,82,8
10483,11,1,8,195,26
10484,35,2,2,312,12
10485,23,1,8,306,2
10486,11,4,8,70,1
10487,35,2,2,315,53
10488,35,2,2,315,5
10489,15,1,8,203,296
10490,54,1,8,203,18
10491,35,2,2,312,2
10492,15,2,8,203,10
10493,15,1,8,203,21
10494,11,1,8,73,2
10495,35,2,2,312,9
10496,35,4,2,312,1
10497,11,1,8,170,2
10498,35,2,2,313,1
10499,10,4,3,39,1
10500,11,1,8,195,2
10501,15,2,8,82,4
10502,11,1,8,170,1
10503,35,2,2,312,3
10504,11,2,8,81,5
10505,35,2,2,312,5
10506,11,1,8,170,429
10507,11,2,8,44,1
10508,11,1,8,207,10
10509,15,1,8,203,6
10510,35,2,2,315,9
10511,15,2,8,203,66
10512,20,1,2,219,1
10513,11,1,8,54,1
10514,11,1,8,195,83
10515,24,1,2,318,1
10516,54,1,8,183,1
10517,15,2,8,203,2
10518,11,1,8,170,4
10519,35,2,2,312,1
10520,15,1,8,203,43
10521,15,2,8,82,2
10522,35,2,2,312,3
10523,40,2,8,306,1
10524,35,2,2,312,1
10525,11,1,8,54,1
10526,15,1,8,203,32
10527,11,1,8,195,10
10528,35,1,2,312,1
10529,35,2,2,312,2
10530,15,2,8,51,1
10531,11,1,8,171,2
10532,15,1,8,201,7
10533,11,2,8,181,1
10534,15,1,8,203,20
10535,11,1,8,68,2
10536,15,2,8,203,28
10537,11,1,8,171,16
10538,11,1,8,170,49
10539,15,1,8,193,5
10540,44,1,2,376,9
10541,35,2,2,310,2
10542,54,1,8,362,7
10543,35,2,2,312,9
10544,35,2,8,312,5
10545,54,1,8,203,21
10546,15,1,8,193,4
10547,15,2,8,82,18
